,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,,,,,,,
874,578317,22662,LUNCH BAG DOLLY GIRL DESIGN,10,11/23/11 16:47,1.65,15398,United Kingdom,,,,,,,
875,551887,22662,LUNCH BAG DOLLY GIRL DESIGN,10,5/5/11 9:29,1.65,12593,France,,,,,,,
876,567066,22681,FRENCH BLUE METAL DOOR SIGN 6,10,9/16/11 12:17,1.25,13418,United Kingdom,,,,,,,
877,569329,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,10/3/11 13:03,2.95,17652,United Kingdom,,,,,,,
878,C555881,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-1,6/7/11 15:37,2.95,12473,Germany,,,,,,,
879,568868,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,9/29/11 12:00,2.95,12957,United Kingdom,,,,,,,
880,573153,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,48,10/28/11 7:39,2.55,12678,France,,,,,,,
881,564555,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,8/25/11 19:45,2.95,12748,United Kingdom,,,,,,,
882,546774,22662,LUNCH BAG DOLLY GIRL DESIGN,3,3/16/11 15:45,1.65,14505,United Kingdom,,,,,,,
883,545988,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,3/8/11 12:52,2.95,12662,Germany,,,,,,,
884,544776,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,4,2/23/11 11:39,4.13,,United Kingdom,,,,,,,
885,552631,21061,PARTY INVITES FOOTBALL,24,5/10/11 12:55,0.85,12684,France,,,,,,,
886,542369,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,1/27/11 13:08,2.95,12645,Germany,,,,,,,
887,548632,22662,LUNCH BAG DOLLY GIRL DESIGN,10,4/1/11 12:25,1.65,17701,United Kingdom,,,,,,,
888,556080,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,9,6/8/11 15:21,4.13,,United Kingdom,,,,,,,
889,580705,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,12/5/11 16:28,2.95,12683,France,,,,,,,
890,557801,22662,LUNCH BAG DOLLY GIRL DESIGN,10,6/23/11 10:14,1.65,13319,United Kingdom,,,,,,,
891,563162,22681,FRENCH BLUE METAL DOOR SIGN 6,20,8/12/11 12:15,1.25,16013,United Kingdom,,,,,,,
892,566495,21061,PARTY INVITES FOOTBALL,4,9/13/11 11:14,0.85,15529,United Kingdom,,,,,,,
893,580705,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,12/5/11 16:28,2.95,12683,France,,,,,,,
894,547650,22662,LUNCH BAG DOLLY GIRL DESIGN,2,3/24/11 12:08,1.65,17059,United Kingdom,,,,,,,
895,554356,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,5/24/11 9:25,2.95,12670,France,,,,,,,
896,544824,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2/24/11 9:32,2.95,17139,United Kingdom,,,,,,,
897,579792,22662,LUNCH BAG DOLLY GIRL DESIGN,10,11/30/11 15:43,1.65,12714,France,,,,,,,
898,560426,22662,LUNCH BAG DOLLY GIRL DESIGN,10,7/18/11 15:15,1.65,14038,United Kingdom,,,,,,,
899,579134,21061,PARTY INVITES FOOTBALL,12,11/28/11 12:38,0.85,13115,United Kingdom,,,,,,,
900,571065,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,10/13/11 14:59,2.95,12613,Germany,,,,,,,
901,551014,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,4/26/11 11:04,2.95,13209,United Kingdom,,,,,,,
902,549902,22662,LUNCH BAG DOLLY GIRL DESIGN,100,4/12/11 16:17,1.45,14006,United Kingdom,,,,,,,
903,549680,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,4/11/11 13:02,2.95,12701,Germany,,,,,,,
904,562104,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,3,8/2/11 14:31,4.13,,United Kingdom,,,,,,,
905,563477,22662,LUNCH BAG DOLLY GIRL DESIGN,2,8/16/11 15:39,1.65,17097,Spain,,,,,,,
906,560305,22662,LUNCH BAG DOLLY GIRL DESIGN,2,7/18/11 10:49,1.65,16511,United Kingdom,,,,,,,
907,550527,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,24,4/19/11 10:48,2.95,12476,Germany,,,,,,,
908,542648,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,1/31/11 11:46,2.95,12476,Germany,,,,,,,
909,542536,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,3,1/28/11 13:37,4.13,,United Kingdom,,,,,,,
910,570754,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,10/12/11 11:40,2.95,12633,Germany,,,,,,,
911,564337,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,8/24/11 14:40,2.95,12649,Germany,,,,,,,
912,563034,22662,LUNCH BAG DOLLY GIRL DESIGN,10,8/11/11 14:53,1.65,17644,United Kingdom,,,,,,,
913,562926,22681,FRENCH BLUE METAL DOOR SIGN 6,10,8/10/11 14:55,1.25,17512,United Kingdom,,,,,,,
914,549568,22662,LUNCH BAG DOLLY GIRL DESIGN,10,4/10/11 15:09,1.65,15665,United Kingdom,,,,,,,
915,553997,22662,LUNCH BAG DOLLY GIRL DESIGN,30,5/20/11 11:34,1.65,12656,France,,,,,,,
916,554147,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,5/23/11 10:48,2.95,12423,Belgium,,,,,,,
917,562878,22662,LUNCH BAG DOLLY GIRL DESIGN,1,8/10/11 10:45,1.65,16241,United Kingdom,,,,,,,
918,564437,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,8/25/11 12:10,2.95,13320,United Kingdom,,,,,,,
919,579161,22662,LUNCH BAG DOLLY GIRL DESIGN,1,11/28/11 13:56,1.65,17379,United Kingdom,,,,,,,
920,537434,22662,LUNCH BAG DOLLY GIRL DESIGN,1,12/6/10 16:57,4.21,,United Kingdom,,,,,,,
921,563476,22662,LUNCH BAG DOLLY GIRL DESIGN,20,8/16/11 15:22,1.65,17682,United Kingdom,,,,,,,
922,557055,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,24,6/16/11 14:45,2.95,12621,Germany,,,,,,,
923,555545,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,6/5/11 13:08,2.95,17735,United Kingdom,,,,,,,
924,540479,22662,LUNCH BAG DOLLY GIRL DESIGN,10,1/7/11 15:19,1.65,14889,United Kingdom,,,,,,,
925,580126,22662,LUNCH BAG DOLLY GIRL DESIGN,10,12/1/11 17:20,1.65,12562,France,,,,,,,
926,550458,22662,LUNCH BAG DOLLY GIRL DESIGN,2,4/18/11 13:13,4.13,,United Kingdom,,,,,,,
927,563093,22662,LUNCH BAG DOLLY GIRL DESIGN,1,8/11/11 17:28,4.13,,United Kingdom,,,,,,,
928,568650,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,9/28/11 11:56,2.95,13505,Switzerland,,,,,,,
929,581230,22662,LUNCH BAG DOLLY GIRL DESIGN,10,12/8/11 10:24,1.65,14291,United Kingdom,,,,,,,
930,567305,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,9/19/11 13:28,2.95,12621,Germany,,,,,,,
931,539750,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,12/21/10 15:40,6.77,,United Kingdom,,,,,,,
932,547872,22662,LUNCH BAG DOLLY GIRL DESIGN,1,3/27/11 14:34,1.65,16777,United Kingdom,,,,,,,
933,571705,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,10/18/11 15:22,2.95,12360,Austria,,,,,,,
934,581494,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,12/9/11 10:13,2.95,12518,Germany,,,,,,,
935,569568,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,10/5/11 9:57,2.95,12700,France,,,,,,,
936,557330,22662,LUNCH BAG DOLLY GIRL DESIGN,10,6/20/11 10:20,1.65,14291,United Kingdom,,,,,,,
937,565803,22662,LUNCH BAG DOLLY GIRL DESIGN,10,9/7/11 10:38,1.65,17735,United Kingdom,,,,,,,
938,536597,84744,S/6 SEW ON CROCHET FLOWERS,1,12/1/10 17:35,1.25,18011,United Kingdom,,,,,,,
939,540355,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,1/6/11 15:11,4.21,,United Kingdom,,,,,,,
940,557263,22662,LUNCH BAG DOLLY GIRL DESIGN,100,6/19/11 11:08,1.45,14646,Netherlands,,,,,,,
941,561094,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,7/25/11 10:04,2.95,12474,Germany,,,,,,,
942,557644,22662,LUNCH BAG DOLLY GIRL DESIGN,1,6/21/11 17:06,4.13,,United Kingdom,,,,,,,
943,567668,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,2,9/21/11 15:29,5.79,,United Kingdom,,,,,,,
944,551276,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,5,4/27/11 13:06,2.95,16016,United Kingdom,,,,,,,
945,554132,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,5/23/11 9:43,2.95,12360,Austria,,,,,,,
946,577106,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,11/17/11 17:18,2.95,14456,United Kingdom,,,,,,,
947,546850,22662,LUNCH BAG DOLLY GIRL DESIGN,10,3/17/11 13:20,1.65,13268,United Kingdom,,,,,,,
948,544495,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2/21/11 11:42,1.65,12766,Portugal,,,,,,,
949,537793,22662,LUNCH BAG DOLLY GIRL DESIGN,3,12/8/10 12:57,1.65,15032,United Kingdom,,,,,,,
950,541115,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,1/13/11 15:34,2.95,12578,Italy,,,,,,,
951,557569,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,6/21/11 10:46,2.95,12474,Germany,,,,,,,
952,563026,22662,LUNCH BAG DOLLY GIRL DESIGN,2,8/11/11 14:04,1.65,15747,United Kingdom,,,,,,,
953,551887,22662,LUNCH BAG DOLLY GIRL DESIGN,10,5/5/11 9:29,1.65,12593,France,,,,,,,
954,554949,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,5/27/11 14:44,2.95,14092,United Kingdom,,,,,,,
955,563952,22662,LUNCH BAG DOLLY GIRL DESIGN,1,8/22/11 10:44,1.65,15572,United Kingdom,,,,,,,
956,547830,22662,LUNCH BAG DOLLY GIRL DESIGN,1,3/25/11 15:50,4.13,,United Kingdom,,,,,,,
957,572475,22662,LUNCH BAG DOLLY GIRL DESIGN,1,10/24/11 13:37,1.65,15271,United Kingdom,,,,,,,
958,575144,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,11/8/11 15:38,2.95,12540,Spain,,,,,,,
959,561113,22662,LUNCH BAG DOLLY GIRL DESIGN,1,7/25/11 12:09,1.65,17841,United Kingdom,,,,,,,
960,562560,84744,S/6 SEW ON CROCHET FLOWERS,6,8/5/11 17:12,1.25,14156,EIRE,,,,,,,
961,546438,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,48,3/14/11 9:59,2.55,15125,United Kingdom,,,,,,,
962,563137,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,8/12/11 11:22,2.95,14534,United Kingdom,,,,,,,
963,557675,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,6/22/11 10:27,2.95,,Hong Kong,,,,,,,
964,545235,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,3/1/11 10:31,2.95,12683,France,,,,,,,
965,569329,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,10/3/11 13:03,2.95,17652,United Kingdom,,,,,,,
966,558475,22662,LUNCH BAG DOLLY GIRL DESIGN,1,6/29/11 15:58,4.13,,United Kingdom,,,,,,,
967,567675,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,9/21/11 15:54,2.95,15351,United Kingdom,,,,,,,
968,576672,22662,LUNCH BAG DOLLY GIRL DESIGN,20,11/16/11 11:59,1.65,12731,France,,,,,,,
969,544933,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2/25/11 8:44,2.95,12633,Germany,,,,,,,
970,556304,22662,LUNCH BAG DOLLY GIRL DESIGN,20,6/10/11 10:29,1.65,12840,United Kingdom,,,,,,,
971,555591,22681,FRENCH BLUE METAL DOOR SIGN 6,10,6/6/11 9:59,1.25,15073,United Kingdom,,,,,,,
972,558896,22662,LUNCH BAG DOLLY GIRL DESIGN,1,7/4/11 15:55,1.65,,United Kingdom,,,,,,,
973,553044,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,5/13/11 9:24,2.95,12682,France,,,,,,,
974,571240,22662,LUNCH BAG DOLLY GIRL DESIGN,10,10/14/11 14:55,1.65,12562,France,,,,,,,
975,557858,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,6/23/11 11:51,2.95,14159,United Kingdom,,,,,,,
976,542867,22662,LUNCH BAG DOLLY GIRL DESIGN,4,2/1/11 12:22,1.65,,United Kingdom,,,,,,,
977,562680,22662,LUNCH BAG DOLLY GIRL DESIGN,1,8/8/11 13:46,1.65,17954,United Kingdom,,,,,,,
978,559607,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,7/11/11 11:39,2.95,12681,France,,,,,,,
979,539050,84744,S/6 SEW ON CROCHET FLOWERS,1,12/15/10 16:21,1.25,12577,France,,,,,,,
980,558042,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,6/24/11 13:26,2.95,13870,United Kingdom,,,,,,,
981,580727,22681,FRENCH BLUE METAL DOOR SIGN 6,1,12/5/11 17:17,2.46,14096,United Kingdom,,,,,,,
982,561868,22662,LUNCH BAG DOLLY GIRL DESIGN,2,7/31/11 11:26,1.65,16813,United Kingdom,,,,,,,
983,548011,22662,LUNCH BAG DOLLY GIRL DESIGN,200,3/29/11 11:14,1.45,14646,Netherlands,,,,,,,
984,C574027,22662,LUNCH BAG DOLLY GIRL DESIGN,-8,11/2/11 12:32,1.65,13394,United Kingdom,,,,,,,
985,569097,22662,LUNCH BAG DOLLY GIRL DESIGN,20,9/30/11 12:06,1.65,12731,France,,,,,,,
986,540276,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,5,1/6/11 12:16,2.95,14680,United Kingdom,,,,,,,
987,543040,22681,FRENCH BLUE METAL DOOR SIGN 6,2,2/2/11 17:06,1.25,17337,United Kingdom,,,,,,,
988,547685,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,3/24/11 14:47,2.95,12408,Belgium,,,,,,,
989,567912,22662,LUNCH BAG DOLLY GIRL DESIGN,4,9/22/11 17:07,1.65,15555,United Kingdom,,,,,,,
990,573153,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,48,10/28/11 7:39,2.55,12678,France,,,,,,,
991,578814,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,11/25/11 13:40,2.95,12748,United Kingdom,,,,,,,
992,552320,22662,LUNCH BAG DOLLY GIRL DESIGN,10,5/9/11 8:26,1.65,13985,United Kingdom,,,,,,,
993,565287,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,9/2/11 11:42,2.95,12483,Sweden,,,,,,,
994,561507,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,7/27/11 14:21,2.95,12397,Belgium,,,,,,,
995,C555935,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-6,6/8/11 9:14,2.95,12567,France,,,,,,,
996,569669,22662,LUNCH BAG DOLLY GIRL DESIGN,2,10/5/11 13:47,1.65,14730,United Kingdom,,,,,,,
997,554949,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,5/27/11 14:44,2.95,14092,United Kingdom,,,,,,,
998,552333,22662,LUNCH BAG DOLLY GIRL DESIGN,4,5/9/11 10:38,1.65,15039,United Kingdom,,,,,,,
999,556494,22662,LUNCH BAG DOLLY GIRL DESIGN,3,6/12/11 14:57,1.65,17802,United Kingdom,,,,,,,
